id,gdp,computers_mathematics_statistics,business,before_hs,non_tech_busi,hs,housing,job,graduate,engineering,bachelor_degree,stock
AR1102,105323,12307,61768,134489,139094,611453,110330.1205,261,96987,13505,169147,1491.907
DC1307,111933,124249,316781,276101,978209,1252897,409800,0,848663,156585,861894,1614.018696
KY1511,196985,17123,88989,188031,230305,900644,135236.9048,28,170704,24269,244229,2342.723
AR1105,107018,12307,61768,134489,139094,611453,109603.6145,164,96987,13505,169147,1462.417273
NE1406,111509,11818,68725,79248,157845,532408,134315,25,97195,13623,190735,2116.38619
AR1104,107018,12307,61768,134489,139094,611453,109827.7108,188,96987,13505,169147,1458.685714
WY1308,41206,1578,9358,19462,36171,160464,185900,0,20640,4740,40973,1667.165
WY1309,41206,1578,9358,19462,36171,160464,186022.2222,0,20640,4740,40973,1724.962857
CO1302,282522,64314,246366,261182,625267,1553114,239389.697,19,428733,98610,732144,1492.3655
MN0908,257256,51029,211445,165552,575927,1424344,203738.8889,1,339362,69759,654448,956.3895238
MN0909,257256,51029,211445,165552,575927,1424344,203446.5278,1,339362,69759,654448,1007.910909
MN0906,256187,51029,211445,165552,575927,1424344,205625,1,339362,69759,654448,851.685
MN0907,257256,51029,211445,165552,575927,1424344,204378.4722,1,339362,69759,654448,888.4069565
MN0904,256187,51029,211445,165552,575927,1424344,208684.0278,3,339362,69759,654448,759.6938095
MN0905,256187,51029,211445,165552,575927,1424344,207190.9722,1,339362,69759,654448,803.4790476
MN0902,256109,51029,211445,165552,575927,1424344,210348.6111,2,339362,69759,654448,631.5452632
MN0903,256109,51029,211445,165552,575927,1424344,209752.0833,1,339362,69759,654448,648.3013636
WY1304,40809,1578,9358,19462,36171,160464,183966.6667,0,20640,4740,40973,1498.702273
MN0901,256109,51029,211445,165552,575927,1424344,210588.1944,1,339362,69759,654448,634.112
KY1412,189248,17123,88989,188031,230305,900644,128965.4762,17,170704,24269,244229,2376.958182
CT1001,230885,38857,164322,209843,444039,1096256,302417.7778,5,350664,62435,440395,1124.700952
NH1507,74590,9861,36849,39161,95408,284136,221483.6842,8,66239,16945,113986,2294.164783
KY1410,189248,17123,88989,188031,230305,900644,128016.6667,15,170704,24269,244229,2128.036957
AK1505,53915,2697,15776,19652,49903,190541,227600,3,32362,6993,57302,2407.9505
VT1502,29701,2267,8142,12545,38213,83346,200815.3846,5,21879,3768,35447,2356.258421
KY1411,189248,17123,88989,188031,230305,900644,128501.1905,18,170704,24269,244229,2316.798947
AK1506,53915,2697,15776,19652,49903,190541,228058.3333,4,32362,6993,57302,2402.202727
WA1505,444342,79177,223159,307411,712785,2044349,279608.0153,38,473052,130296,816734,2407.9505
OR1406,201824,32234,126887,218533,463157,1395790,210554.7059,40,289706,58249,486655,2116.38619
GA1204,439191,90214,406808,592170,786165,2637528,123211.5702,58,587222,122081,999194,1488.04
NH1502,71944,9861,36849,39161,95408,284136,217322.1053,13,66239,16945,113986,2356.258421
AK1507,52493,2697,15776,19652,49903,190541,228341.6667,5,32362,6993,57302,2294.164783
OK1111,169947,16071,105907,193004,233811,981440,80167.1875,4,148815,27610,290413,1322.254545
OK1110,169947,16071,105907,193004,233811,981440,80025,5,148815,27610,290413,1291.460952
OK1112,169947,16071,105907,193004,233811,981440,79937.5,12,148815,27610,290413,1302.571364
HI1109,69790,10181,58124,70536,148635,531395,401069.3878,32,92543,18452,182131,1226.064545
VT1501,29701,2267,8142,12545,38213,83346,200718.2692,5,21879,3768,35447,2305.4725
HI1108,69790,10181,58124,70536,148635,531395,403187.7551,23,92543,18452,182131,1209.317391
WY1510,38493,1578,9358,19462,36171,160464,198633.3333,0,20640,4740,40973,2275.301818
VT1506,29813,2267,8142,12545,38213,83346,202501.9231,10,21879,3768,35447,2402.202727
NH1501,71944,9861,36849,39161,95408,284136,215995.2632,8,66239,16945,113986,2305.4725
HI1512,81543,10181,58124,70536,148635,531395,520524,54,92543,18452,182131,2341.770435
WY1201,41078,1578,9358,19462,36171,160464,182744.4444,0,20640,4740,40973,1375.101818
MD1412,354619,54028,159239,224196,430550,1257002,296452.8125,841,349116,67017,462670,2376.958182
WY1412,42334,1578,9358,19462,36171,160464,196522.2222,0,20640,4740,40973,2376.958182
VT1504,29813,2267,8142,12545,38213,83346,201350,6,21879,3768,35447,2388.331905
WY1410,42334,1578,9358,19462,36171,160464,195355.5556,0,20640,4740,40973,2128.036957
WY1411,42334,1578,9358,19462,36171,160464,195900,0,20640,4740,40973,2316.798947
NJ1412,552128,9997,38638,83784,102674,378087,337743.8795,41,70990,15327,118830,2376.958182
WY1207,39641,1578,9358,19462,36171,160464,181000,0,20640,4740,40973,1316.863182
NJ1410,552128,9997,38638,83784,102674,378087,337383.8041,46,70990,15327,118830,2128.036957
NJ1411,552128,9997,38638,83784,102674,378087,337440.113,33,70990,15327,118830,2316.798947
WY1206,40781,1578,9358,19462,36171,160464,181222.2222,0,20640,4740,40973,1321.774286
UT0711,117972,24124,94286,121092,269397,894080,280886.0759,0,158699,33316,319181,1177.790476
UT0710,117972,24124,94286,121092,269397,894080,279267.0886,0,158699,33316,319181,1267.43
UT0712,117972,24124,94286,121092,269397,894080,282717.7215,0,158699,33316,319181,1161.6825
WY1205,40781,1578,9358,19462,36171,160464,181655.5556,0,20640,4740,40973,1373.113043
PA1103,600193,117890,532337,752273,1327043,4654541,162659.778,66,982941,187954,1518031,1431.115217
NV1308,128744,15970,101255,239005,208045,1091503,241659.2593,9,139333,28986,270858,1667.165
AZ0807,256740,50172,250211,480080,572502,2247681,239201.9802,10,409219,98783,695175,1013.687273
AZ0806,258886,50172,250211,480080,572502,2247681,242166.3366,8,409219,98783,695175,1119.838571
AZ0805,258886,50172,250211,480080,572502,2247681,245208.9109,18,409219,98783,695175,1145.277619
AZ0804,258886,50172,250211,480080,572502,2247681,247935.6436,13,409219,98783,695175,1052.904091
AZ0803,261073,50172,250211,480080,572502,2247681,250656.4356,7,409219,98783,695175,989.752
AZ0802,261073,50172,250211,480080,572502,2247681,253361.3861,14,409219,98783,695175,1020.0545
AZ0801,261073,50172,250211,480080,572502,2247681,256099.0099,11,409219,98783,695175,1037.95619
DE1404,65139,1741,10366,17740,26182,101897,190296.1538,1,19116,2699,28117,1979.983182
MT1212,42487,3755,19256,24440,68468,231751,186640,0,39930,6461,78879,1390.435238
MT1211,42487,3755,19256,24440,68468,231751,186560,0,39930,6461,78879,1324.842727
MT1210,42487,3755,19256,24440,68468,231751,187375,0,39930,6461,78879,1351.608696
HI1103,69670,10181,58124,70536,148635,531395,413032.6531,20,92543,18452,182131,1431.115217
AZ0809,256740,50172,250211,480080,572502,2247681,233818.8119,11,409219,98783,695175,928.2533333
AZ0808,256740,50172,250211,480080,572502,2247681,236510.8911,5,409219,98783,695175,1048.620476
WA1209,393232,79177,223159,307411,712785,2044349,231552.2901,26,473052,130296,816734,1406.1595
HI1102,69670,10181,58124,70536,148635,531395,415704.0816,21,92543,18452,182131,1491.907
VA1208,443830,40361,154937,254085,448210,1427178,232791.6667,754,306080,59813,485501,1400.080435
VA1209,443830,40361,154937,254085,448210,1427178,233160.9649,674,306080,59813,485501,1406.1595
ND1305,54750,3923,19482,19659,54125,188226,164850,1,28935,5053,67764,1565.588696
AR1112,108743,12307,61768,134489,139094,611453,108771.0843,127,96987,13505,169147,1302.571364
WA1202,384897,79177,223159,307411,712785,2044349,226883.9695,29,473052,130296,816734,1488.279524
AR1110,108743,12307,61768,134489,139094,611453,108850.6024,117,96987,13505,169147,1291.460952
AR1111,108743,12307,61768,134489,139094,611453,108862.6506,91,96987,13505,169147,1322.254545
WA1207,393232,79177,223159,307411,712785,2044349,229867.1756,34,473052,130296,816734,1316.863182
VA1201,437306,40361,154937,254085,448210,1427178,230842.1053,610,306080,59813,485501,1375.101818
VA1202,437306,40361,154937,254085,448210,1427178,230650.8772,623,306080,59813,485501,1488.279524
VA1203,437306,40361,154937,254085,448210,1427178,230975.4386,733,306080,59813,485501,1514.741818
NC1408,476380,75081,320315,486153,791402,2308482,160987.8676,59,522169,107423,948264,2173.679524
NC1409,476380,75081,320315,486153,791402,2308482,161203.3088,47,522169,107423,948264,2236.772857
KY1309,181513,17123,88989,188031,230305,900644,126642.8571,16,170704,24269,244229,1724.962857
NC1404,468652,75081,320315,486153,791402,2308482,160386.0294,60,522169,107423,948264,1979.983182
NC1405,468652,75081,320315,486153,791402,2308482,160568.0147,52,522169,107423,948264,1996.925455
NC1406,468652,75081,320315,486153,791402,2308482,160730.1471,41,522169,107423,948264,2116.38619
NC1407,476380,75081,320315,486153,791402,2308482,160851.1029,47,522169,107423,948264,2173.153913
MI1307,431085,61090,314895,461959,718573,2893513,122909.5634,7,562171,152256,853007,1614.018696
NC1401,466852,75081,320315,486153,791402,2308482,159131.9853,62,522169,107423,948264,1909.858696
NC1402,466852,75081,320315,486153,791402,2308482,159612.8676,60,522169,107423,948264,1969.8875
NC1403,466852,75081,320315,486153,791402,2308482,160075.3676,77,522169,107423,948264,2017.77381
NV1201,125535,15970,101255,239005,208045,1091503,200129.6296,3,139333,28986,270858,1375.101818
HI1511,81543,10181,58124,70536,148635,531395,517450,52,92543,18452,182131,2342.723
WV0711,59669,5281,32716,74249,88304,438570,72790.90909,0,64038,10367,97728,1177.790476
WV0710,59669,5281,32716,74249,88304,438570,72263.63636,0,64038,10367,97728,1267.43
WV0712,59669,5281,32716,74249,88304,438570,73309.09091,0,64038,10367,97728,1161.6825
WA1501,436998,79177,223159,307411,712785,2044349,271015.2672,54,473052,130296,816734,2305.4725
OR1402,198459,32234,126887,218533,463157,1395790,205958.2353,37,289706,58249,486655,1969.8875
MT1107,41195,3755,19256,24440,68468,231751,196542.1053,0,39930,6461,78879,1383.293333
MT1106,41006,3755,19256,24440,68468,231751,196552.6316,0,39930,6461,78879,1367.319091
MT1105,41006,3755,19256,24440,68468,231751,197021.0526,0,39930,6461,78879,1462.417273
MT1104,41006,3755,19256,24440,68468,231751,197989.4737,0,39930,6461,78879,1458.685714
MT1103,40483,3755,19256,24440,68468,231751,198852.6316,0,39930,6461,78879,1431.115217
MT1102,40483,3755,19256,24440,68468,231751,199894.7368,0,39930,6461,78879,1491.907
MT1101,40483,3755,19256,24440,68468,231751,199605.2632,0,39930,6461,78879,1441.941905
WA0712,358988,79177,223159,307411,712785,2044349,316276.1905,1,473052,130296,816734,1161.6825
AR1103,105323,12307,61768,134489,139094,611453,110084.3373,248,96987,13505,169147,1431.115217
NV1305,127099,15970,101255,239005,208045,1091503,229870.3704,5,139333,28986,270858,1565.588696
TX1112,1381920,213579,995214,2294561,1953257,7404745,150348.072,167,1400386,411982,2682327,1302.571364
MT1109,41195,3755,19256,24440,68468,231751,195073.6842,0,39930,6461,78879,1226.064545
MT1108,41195,3755,19256,24440,68468,231751,196168.4211,0,39930,6461,78879,1209.317391
MI1502,459943,61090,314895,461959,718573,2893513,136139.0852,30,562171,152256,853007,2356.258421
VA1412,467525,40361,154937,254085,448210,1427178,253822.3684,837,306080,59813,485501,2376.958182
CO1410,312554,64314,246366,261182,625267,1553114,271971.5152,90,428733,98610,732144,2128.036957
CO1411,312554,64314,246366,261182,625267,1553114,274197.5758,102,428733,98610,732144,2316.798947
CO1412,312554,64314,246366,261182,625267,1553114,276225.4545,111,428733,98610,732144,2376.958182
MI1503,459943,61090,314895,461959,718573,2893513,137003.1185,30,562171,152256,853007,2380.088182
MT1306,42962,3755,19256,24440,68468,231751,188905,0,39930,6461,78879,1559.56
AK1512,51216,2697,15776,19652,49903,190541,229575,13,32362,6993,57302,2341.770435
OR1403,198459,32234,126887,218533,463157,1395790,207303.5294,49,289706,58249,486655,2017.77381
OK0710,150023,16071,105907,193004,233811,981440,65779.41176,0,148815,27610,290413,1267.43
OK0711,150023,16071,105907,193004,233811,981440,66152.94118,0,148815,27610,290413,1177.790476
OK0712,150023,16071,105907,193004,233811,981440,66400,0,148815,27610,290413,1161.6825
MI1501,459943,61090,314895,461959,718573,2893513,135385.447,39,562171,152256,853007,2305.4725
KY0709,155630,17123,88989,188031,230305,900644,136552.459,0,170704,24269,244229,1209.621053
KY0708,155630,17123,88989,188031,230305,900644,136481.9672,0,170704,24269,244229,1163.20087
VA1112,436107,40361,154937,254085,448210,1427178,231252.193,561,306080,59813,485501,1302.571364
NV1207,125938,15970,101255,239005,208045,1091503,205544.4444,4,139333,28986,270858,1316.863182
MI1507,470130,61090,314895,461959,718573,2893513,139890.2287,33,562171,152256,853007,2294.164783
AR1202,109229,12307,61768,134489,139094,611453,108634.9398,201,96987,13505,169147,1488.279524
VA1402,452460,40361,154937,254085,448210,1427178,249624.1228,710,306080,59813,485501,1969.8875
NE0912,88920,11818,68725,79248,157845,532408,119335.2941,0,97195,13623,190735,1102.988261
NE0911,88920,11818,68725,79248,157845,532408,118623.5294,0,97195,13623,190735,1046.013333
NE0910,88920,11818,68725,79248,157845,532408,118235.2941,0,97195,13623,190735,1033.439545
AK1511,51216,2697,15776,19652,49903,190541,228966.6667,12,32362,6993,57302,2342.723
MI1505,465561,61090,314895,461959,718573,2893513,138570.4782,31,562171,152256,853007,2407.9505
TX1511,1613799,213579,995214,2294561,1953257,7404745,181666.5835,429,1400386,411982,2682327,2342.723
DE1304,60144,1741,10366,17740,26182,101897,183000,1,19116,2699,28117,1498.702273
WI1311,284800,34140,169111,217244,455671,1583850,172614.7059,16,278814,55368,532787,1793.957619
AR1201,109229,12307,61768,134489,139094,611453,108632.5301,174,96987,13505,169147,1375.101818
WI1310,284800,34140,169111,217244,455671,1583850,172649.6732,12,278814,55368,532787,1768.180435
NE1502,110627,11818,68725,79248,157845,532408,138150,33,97195,13623,190735,2356.258421
AR1206,109741,12307,61768,134489,139094,611453,109939.759,168,96987,13505,169147,1321.774286
FL0712,773060,145537,890486,1435116,1778607,7436207,267496.3489,6,1275533,282798,2264803,1161.6825
TN1111,268924,31489,210698,364536,462875,1772608,115823.3333,3,318959,59500,562037,1322.254545
UT0805,117648,24124,94286,121092,269397,894080,279787.3418,0,158699,33316,319181,1145.277619
TN1112,268924,31489,210698,364536,462875,1772608,115666.9697,6,318959,59500,562037,1302.571364
VT0812,25505,2267,8142,12545,38213,83346,198334.375,0,21879,3768,35447,617.5922727
VT0811,25505,2267,8142,12545,38213,83346,196040.625,0,21879,3768,35447,617.03
AR0709,96938,12307,61768,134489,139094,611453,112297.5,0,96987,13505,169147,1209.621053
OR1401,198459,32234,126887,218533,463157,1395790,204682.3529,40,289706,58249,486655,1909.858696
AR1205,109741,12307,61768,134489,139094,611453,109518.0723,151,96987,13505,169147,1373.113043
MI1012,391231,61090,314895,461959,718573,2893513,113901.0593,8,562171,152256,853007,1385.633913
IN0902,259425,30459,153786,303227,381724,1593784,106209.7625,6,263110,50424,453834,631.5452632
IN0903,259425,30459,153786,303227,381724,1593784,105839.5778,9,263110,50424,453834,648.3013636
FL1104,742582,145537,890486,1435116,1778607,7436207,166122.8137,23,1275533,282798,2264803,1458.685714
IN0901,259425,30459,153786,303227,381724,1593784,106406.5963,9,263110,50424,453834,634.112
IN0906,258204,30459,153786,303227,381724,1593784,103979.9472,4,263110,50424,453834,851.685
IN0907,261005,30459,153786,303227,381724,1593784,103495.7784,6,263110,50424,453834,888.4069565
IN0904,258204,30459,153786,303227,381724,1593784,105323.7467,5,263110,50424,453834,759.6938095
IN0905,258204,30459,153786,303227,381724,1593784,104646.1741,10,263110,50424,453834,803.4790476
NH0808,62626,9861,36849,39161,95408,284136,231098.8095,0,66239,16945,113986,1048.620476
IN0908,261005,30459,153786,303227,381724,1593784,103203.9578,5,263110,50424,453834,956.3895238
IN0909,261005,30459,153786,303227,381724,1593784,103001.5831,7,263110,50424,453834,1007.910909
SC1304,178687,21212,141526,233133,319810,1149942,116559.375,86,219133,44467,382528,1498.702273
SC1305,178687,21212,141526,233133,319810,1149942,116625,86,219133,44467,382528,1565.588696
FL1108,742814,145537,890486,1435116,1778607,7436207,163433.9658,15,1275533,282798,2264803,1209.317391
FL1109,742814,145537,890486,1435116,1778607,7436207,163028.8425,26,1275533,282798,2264803,1226.064545
MT1506,45795,3755,19256,24440,68468,231751,200555,4,39930,6461,78879,2402.202727
IL1008,660187,133207,588435,860238,1373386,4098980,188828.8591,33,994081,195089,1573175,1114.039545
IL1009,660187,133207,588435,860238,1373386,4098980,187549.4407,40,994081,195089,1573175,1164.608182
IL1002,638410,133207,588435,860238,1373386,4098980,199339.9522,28,994081,195089,1573175,1080.5695
IL1003,638410,133207,588435,860238,1373386,4098980,195540.553,29,994081,195089,1573175,1160.425217
IL1001,638410,133207,588435,860238,1373386,4098980,200762.4402,29,994081,195089,1573175,1124.700952
IL1006,649637,133207,588435,860238,1373386,4098980,192546.5438,30,994081,195089,1573175,1120.118636
IL1007,660187,133207,588435,860238,1373386,4098980,191144.9309,25,994081,195089,1573175,1117.108636
IL1004,649637,133207,588435,860238,1373386,4098980,194353.9171,28,994081,195089,1573175,1216.535455
IL1005,649637,133207,588435,860238,1373386,4098980,193560.8295,46,994081,195089,1573175,1142.60619
HI1210,72463,10181,58124,70536,148635,531395,413574,11,92543,18452,182131,1351.608696
RI1509,56374,10431,49963,108914,142664,448167,269470,0,96711,17280,149624,2149.141429
RI1508,56374,10431,49963,108914,142664,448167,268072.5,0,96711,17280,149624,2231.098571
RI1507,56374,10431,49963,108914,142664,448167,266557.5,0,96711,17280,149624,2294.164783
RI1506,55801,10431,49963,108914,142664,448167,264667.5,0,96711,17280,149624,2402.202727
NE1404,111509,11818,68725,79248,157845,532408,133530,32,97195,13623,190735,1979.983182
RI1504,55801,10431,49963,108914,142664,448167,260720,0,96711,17280,149624,2388.331905
RI1503,55156,10431,49963,108914,142664,448167,259317.5,0,96711,17280,149624,2380.088182
RI1502,55156,10431,49963,108914,142664,448167,258500,0,96711,17280,149624,2356.258421
RI1501,55156,10431,49963,108914,142664,448167,258432.5,0,96711,17280,149624,2305.4725
ME1301,53064,3711,16857,26895,73828,195579,52000,1,42151,5545,71976,1463.609565
ME1302,53064,3711,16857,26895,73828,195579,50800,1,42151,5545,71976,1492.3655
ME1303,53064,3711,16857,26895,73828,195579,49900,2,42151,5545,71976,1513.297619
ME1304,52759,3711,16857,26895,73828,195579,49500,1,42151,5545,71976,1498.702273
ME1305,52759,3711,16857,26895,73828,195579,49200,1,42151,5545,71976,1565.588696
ME1306,52759,3711,16857,26895,73828,195579,49100,2,42151,5545,71976,1559.56
WA1303,400615,79177,223159,307411,712785,2044349,239318.7023,18,473052,130296,816734,1513.297619
NY0711,1104680,308644,1223210,1960192,3302279,7944546,299496.4689,3,2444692,407764,3386474,1177.790476
NY0710,1104680,308644,1223210,1960192,3302279,7944546,300167.6554,3,2444692,407764,3386474,1267.43
AL1404,193305,24306,131668,221843,264527,1051898,124085.0649,39,201930,45492,335456,1979.983182
NY0712,1104680,308644,1223210,1960192,3302279,7944546,298885.452,31,2444692,407764,3386474,1161.6825
CO1401,296615,64314,246366,261182,625267,1553114,256172.1212,41,428733,98610,732144,1909.858696
MT1307,43329,3755,19256,24440,68468,231751,189945,0,39930,6461,78879,1614.018696
UT0808,117178,24124,94286,121092,269397,894080,275665.8228,0,158699,33316,319181,1048.620476
AR1106,107018,12307,61768,134489,139094,611453,109389.1566,166,96987,13505,169147,1367.319091
PA1203,631643,117890,532337,752273,1327043,4654541,158705.5038,78,982941,187954,1518031,1514.741818
KS1302,142917,9559,52090,94181,144028,550554,153825,16,92424,15708,160676,1492.3655
PA1201,631643,117890,532337,752273,1327043,4654541,158840.0847,61,982941,187954,1518031,1375.101818
SC1010,166145,21212,141526,233133,319810,1149942,124389.7638,54,219133,44467,382528,1252.45381
SC1011,166145,21212,141526,233133,319810,1149942,124166.9291,54,219133,44467,382528,1329.745
SC1012,166145,21212,141526,233133,319810,1149942,123387.4016,62,219133,44467,382528,1385.633913
PA1205,636652,117890,532337,752273,1327043,4654541,158563.3362,64,982941,187954,1518031,1373.113043
KS1308,143030,9559,52090,94181,144028,550554,154786.5385,11,92424,15708,160676,1667.165
MT1301,43156,3755,19256,24440,68468,231751,187590,0,39930,6461,78879,1463.609565
PA1208,642580,117890,532337,752273,1327043,4654541,158810.7536,72,982941,187954,1518031,1400.080435
PA1209,642580,117890,532337,752273,1327043,4654541,159008.4674,36,982941,187954,1518031,1406.1595
MT1504,45795,3755,19256,24440,68468,231751,2.00E+05,8,39930,6461,78879,2388.331905
WA1307,406735,79177,223159,307411,712785,2044349,246445.0382,33,473052,130296,816734,1614.018696
MA1410,467357,87970,322650,375806,936712,2060255,345961.6766,332,746037,155584,951027,2128.036957
MT1303,43156,3755,19256,24440,68468,231751,187785,0,39930,6461,78879,1513.297619
MA1412,467357,87970,322650,375806,936712,2060255,347311.6766,387,746037,155584,951027,2376.958182
HI1203,71949,10181,58124,70536,148635,531395,400834.6939,12,92543,18452,182131,1514.741818
AL1405,193305,24306,131668,221843,264527,1051898,124290.9091,31,201930,45492,335456,1996.925455
MT1302,43156,3755,19256,24440,68468,231751,187970,0,39930,6461,78879,1492.3655
RI0812,47365,10431,49963,108914,142664,448167,274110,0,96711,17280,149624,617.5922727
RI0810,47365,10431,49963,108914,142664,448167,279312.5,0,96711,17280,149624,709.5347826
RI0811,47365,10431,49963,108914,142664,448167,276080,0,96711,17280,149624,617.03
OR1509,220074,32234,126887,218533,463157,1395790,233325.8824,75,289706,58249,486655,2149.141429
OR1508,220074,32234,126887,218533,463157,1395790,231121.7647,49,289706,58249,486655,2231.098571
NM1002,84855,11805,47278,140706,163144,596292,229437.5,0,125976,25463,159764,1080.5695
NM1003,84855,11805,47278,140706,163144,596292,233027.2727,0,125976,25463,159764,1160.425217
OR1505,215720,32234,126887,218533,463157,1395790,224845.8824,35,289706,58249,486655,2407.9505
NM1001,84855,11805,47278,140706,163144,596292,234887.5,0,125976,25463,159764,1124.700952
NM1006,84778,11805,47278,140706,163144,596292,229122.7273,0,125976,25463,159764,1120.118636
NM1007,85925,11805,47278,140706,163144,596292,228054.5455,0,125976,25463,159764,1117.108636
NM1004,84778,11805,47278,140706,163144,596292,231718.1818,0,125976,25463,159764,1216.535455
NM1005,84778,11805,47278,140706,163144,596292,230240.9091,0,125976,25463,159764,1142.60619
NM1404,94070,11805,47278,140706,163144,596292,198030.7692,6,125976,25463,159764,1979.983182
CO1408,308529,64314,246366,261182,625267,1553114,268340,93,428733,98610,732144,2173.679524
WY1111,42006,1578,9358,19462,36171,160464,181888.8889,0,20640,4740,40973,1322.254545
AL1402,190419,24306,131668,221843,264527,1051898,123918.8312,28,201930,45492,335456,1969.8875
OH1410,605199,76717,409940,612071,932201,3814008,133471.6186,19,671248,142199,1118252,2128.036957
CO1407,308529,64314,246366,261182,625267,1553114,266604.2424,79,428733,98610,732144,2173.153913
TN1511,322786,31489,210698,364536,462875,1772608,130829.0909,17,318959,59500,562037,2342.723
WY1110,42006,1578,9358,19462,36171,160464,181955.5556,0,20640,4740,40973,1291.460952
WI0910,252102,34140,169111,217244,455671,1583850,182589.4531,4,278814,55368,532787,1033.439545
WI0911,252102,34140,169111,217244,455671,1583850,181964.0625,9,278814,55368,532787,1046.013333
WI0912,252102,34140,169111,217244,455671,1583850,181908.9844,8,278814,55368,532787,1102.988261
NM1312,92108,11805,47278,140706,163144,596292,197465.3846,5,125976,25463,159764,1853.153636
VA1404,457885,40361,154937,254085,448210,1427178,250593.4211,668,306080,59813,485501,1979.983182
MD1410,354619,54028,159239,224196,430550,1257002,295635.9375,501,349116,67017,462670,2128.036957
NE1312,106097,11818,68725,79248,157845,532408,133305,23,97195,13623,190735,1853.153636
LA1012,236508,17707,118403,321043,289957,1302553,204922.0588,1,194715,37415,362359,1385.633913
LA1011,236508,17707,118403,321043,289957,1302553,206545.9259,1,194715,37415,362359,1329.745
LA1010,236508,17707,118403,321043,289957,1302553,207230.3704,1,194715,37415,362359,1252.45381
GA1210,441659,90214,406808,592170,786165,2637528,125399.177,66,587222,122081,999194,1351.608696
HI1208,73077,10181,58124,70536,148635,531395,410312,9,92543,18452,182131,1400.080435
GA1212,441659,90214,406808,592170,786165,2637528,126326.749,59,587222,122081,999194,1390.435238
HI1209,73077,10181,58124,70536,148635,531395,412066,9,92543,18452,182131,1406.1595
AL1403,190419,24306,131668,221843,264527,1051898,124020.1299,47,201930,45492,335456,2017.77381
IA1312,164302,16173,88518,114251,225315,822850,134946.9388,2,134345,25011,266296,1853.153636
IA1311,164302,16173,88518,114251,225315,822850,134791.8367,2,134345,25011,266296,1793.957619
IA1310,164302,16173,88518,114251,225315,822850,134336.7347,2,134345,25011,266296,1768.180435
NM1512,92263,11805,47278,140706,163144,596292,202030.7692,20,125976,25463,159764,2341.770435
NY1412,1406859,308644,1223210,1960192,3302279,7944546,269379.1223,273,2444692,407764,3386474,2376.958182
PA1512,717490,117890,532337,752273,1327043,4654541,171941.0321,103,982941,187954,1518031,2341.770435
NC0712,403043,75081,320315,486153,791402,2308482,183737.4016,0,522169,107423,948264,1161.6825
NC0711,403043,75081,320315,486153,791402,2308482,183871.6535,0,522169,107423,948264,1177.790476
NC0710,403043,75081,320315,486153,791402,2308482,184152.7559,0,522169,107423,948264,1267.43
OR0812,181414,32234,126887,218533,463157,1395790,226306.0976,11,289706,58249,486655,617.5922727
SC1111,171941,21212,141526,233133,319810,1149942,118525,106,219133,44467,382528,1322.254545
OR0810,181414,32234,126887,218533,463157,1395790,230429.2683,12,289706,58249,486655,709.5347826
OR0811,181414,32234,126887,218533,463157,1395790,227826.2195,11,289706,58249,486655,617.03
VA1405,457885,40361,154937,254085,448210,1427178,250825,622,306080,59813,485501,1996.925455
SC1110,171941,21212,141526,233133,319810,1149942,118590.625,117,219133,44467,382528,1291.460952
WV0812,64045,5281,32716,74249,88304,438570,79072.72727,1,64038,10367,97728,617.5922727
WV0810,64045,5281,32716,74249,88304,438570,78263.63636,1,64038,10367,97728,709.5347826
WV0811,64045,5281,32716,74249,88304,438570,78527.27273,1,64038,10367,97728,617.03
CO1405,302074,64314,246366,261182,625267,1553114,262672.7273,52,428733,98610,732144,1996.925455
DE0708,57008,1741,10366,17740,26182,101897,223360,0,19116,2699,28117,1163.20087
DE0709,57008,1741,10366,17740,26182,101897,223384,0,19116,2699,28117,1209.621053
MD1409,353822,54028,159239,224196,430550,1257002,295024.375,498,349116,67017,462670,2236.772857
IL0710,652527,133207,588435,860238,1373386,4098980,239264.1646,4,994081,195089,1573175,1267.43
LA1307,235130,17707,118403,321043,289957,1302553,193353.9474,9,194715,37415,362359,1614.018696
LA1306,234189,17707,118403,321043,289957,1302553,193467.7632,13,194715,37415,362359,1559.56
LA1305,234189,17707,118403,321043,289957,1302553,193610.5263,9,194715,37415,362359,1565.588696
LA1304,234189,17707,118403,321043,289957,1302553,193647.3684,11,194715,37415,362359,1498.702273
LA1303,237687,17707,118403,321043,289957,1302553,193425.6579,12,194715,37415,362359,1513.297619
LA1302,237687,17707,118403,321043,289957,1302553,193169.7368,12,194715,37415,362359,1492.3655
LA1301,237687,17707,118403,321043,289957,1302553,195896.5753,11,194715,37415,362359,1463.609565
IL0712,652527,133207,588435,860238,1373386,4098980,237419.6126,4,994081,195089,1573175,1161.6825
LA1309,235130,17707,118403,321043,289957,1302553,193418.4211,10,194715,37415,362359,1724.962857
LA1308,235130,17707,118403,321043,289957,1302553,193337.5,10,194715,37415,362359,1667.165
AL1401,190419,24306,131668,221843,264527,1051898,123592.8571,25,201930,45492,335456,1909.858696
CO1404,302074,64314,246366,261182,625267,1553114,260853.3333,55,428733,98610,732144,1979.983182
IA1003,138213,16173,88518,114251,225315,822850,136631.0345,3,134345,25011,266296,1160.425217
MO0709,242980,55801,276025,329212,610899,2009838,173288.6667,0,438090,73200,715346,1209.621053
IA1001,138213,16173,88518,114251,225315,822850,141946.1538,2,134345,25011,266296,1124.700952
